vin,engine_type,vehicle_type_id,exterior_color,interior_color,floor_price,msr_price,miles_count,year_of_car,is_sold,is_new,dealership_location_id
WBAYG6C58FD889265,V8,5,Mauv,Teal,28645,18797,239,2018,TRUE,TRUE,18
JH4CU26629C115573,V4,16,Purple,Teal,34040,16068,346,2017,FALSE,TRUE,40
WBAUC9C58CV748097,V8,11,Goldenrod,Yellow,31500,19797,42,2020,FALSE,TRUE,16
WDCGG5GB0BF440082,V4,18,Mauv,Crimson,31226,16643,239,2019,TRUE,TRUE,45
JN8AZ1FY2BW851640,V6,6,Maroon,Orange,32886,18864,239,2018,FALSE,TRUE,21
WBAPT7C54AC673604,V8,6,Crimson,Turquoise,26907,16353,135,2019,FALSE,TRUE,31
W04GZ5GV4B1703479,V6,16,Indigo,Purple,25706,19563,43,2017,TRUE,TRUE,46
JH4DC53832C078490,V4,7,Mauv,Purple,26683,15645,32,2018,TRUE,TRUE,41
1C3BC7EGXBN612490,V4,25,Goldenrod,Goldenrod,34786,18122,353,2017,TRUE,TRUE,44
1GYEK63N33R855537,V8,2,Khaki,Orange,34482,19350,273,2020,FALSE,TRUE,3
5UMCN93472L609164,V4,16,Mauv,Purple,25104,18865,342,2017,FALSE,TRUE,16
1FTEW1C8XAF348623,V6,4,Maroon,Teal,26868,15349,1,2019,TRUE,TRUE,16
1N4AL2AP7BN611447,V4,14,Purple,Goldenrod,26619,18977,291,2020,TRUE,TRUE,11
1D4PU2GK8BW038181,V6,25,Khaki,Goldenrod,33475,17662,76,2019,FALSE,TRUE,30
2C3CDZBT0FH548490,V6,10,Yellow,Indigo,26824,19936,368,2020,FALSE,TRUE,22
WBA6B2C51FG610445,V6,1,Purple,Yellow,32857,18699,400,2018,TRUE,TRUE,12
1G6DS57V580754164,V4,13,Orange,Orange,27168,15902,331,2017,TRUE,TRUE,18
3C4PDDDG3FT538589,V6,9,Violet,Puce,30529,16999,393,2018,FALSE,TRUE,25
1G4HR57Y18U358743,V6,2,Puce,Violet,26288,16334,189,2018,FALSE,TRUE,15
1GYS4PKJ9FR298364,V4,2,Puce,Maroon,29639,16471,330,2020,FALSE,TRUE,37
WA1DGAFP2FA348452,V6,11,Red,Crimson,28006,19632,374,2019,FALSE,TRUE,27
SCBLC37F26C325050,V4,13,Violet,Orange,28994,18443,137,2017,TRUE,TRUE,33
3N6CM0KN2EK719452,V8,11,Green,Khaki,28980,17925,307,2018,TRUE,TRUE,17
WBA3K5C52EK583109,V4,5,Maroon,Mauv,31482,17350,99,2019,TRUE,TRUE,17
WA1EY74L39D927019,V4,14,Khaki,Puce,33413,15733,132,2020,TRUE,TRUE,14
5J8TB1H22CA712058,V6,5,Maroon,Green,32105,16275,67,2018,TRUE,TRUE,6
WA1MKAFP1AA899477,V6,24,Purple,Purple,27617,18180,299,2019,TRUE,TRUE,38
WBS3C9C5XFP787371,V8,12,Green,Maroon,33326,19034,111,2018,TRUE,TRUE,17
2C4JDGAG7CR524608,V8,6,Aquamarine,Maroon,29757,16084,25,2020,TRUE,TRUE,24
3N1AB7AP1FL309350,V4,23,Goldenrod,Puce,25880,15418,51,2019,TRUE,TRUE,16
JTJHY7AX5B4154454,V4,18,Yellow,Green,34064,19806,270,2017,FALSE,TRUE,48
JTHFE2C21E2800949,V4,13,Puce,Orange,32883,16088,349,2018,FALSE,TRUE,48
WVGEF9BP0FD967868,V6,11,Khaki,Yellow,25049,19380,240,2018,FALSE,TRUE,16
1C4SDHCT0FC272265,V4,14,Purple,Green,33855,16646,179,2020,TRUE,TRUE,1
WAUEKBFB4BN805393,V6,24,Green,Indigo,32649,16310,211,2019,TRUE,TRUE,3
WAUDF98EX7A368837,V8,16,Turquoise,Violet,31988,18458,168,2020,FALSE,TRUE,26
1C4RJEAG4FC960667,V6,1,Maroon,Crimson,29517,15073,336,2019,TRUE,TRUE,27
JTHBE1BL1FA166939,V4,12,Indigo,Crimson,32540,15525,230,2019,FALSE,TRUE,23
WDDGF4HB9DG594343,V8,10,Khaki,Fuscia,25708,18002,63,2019,TRUE,TRUE,28
3D4PH3FG1BT062321,V8,7,Goldenrod,Maroon,25367,15985,376,2020,FALSE,TRUE,31
KNDJT2A18B7283479,V4,5,Violet,Red,33469,15392,339,2017,FALSE,TRUE,37
1GYS3KEF1ER615615,V6,1,Blue,Puce,31554,17783,85,2020,FALSE,TRUE,45
3VW1K7AJ7DM274195,V8,21,Pink,Violet,27819,18005,58,2017,TRUE,TRUE,27
3VW1K7AJ3DM559508,V6,23,Maroon,Crimson,32031,15449,53,2019,TRUE,TRUE,47
ZFBCFADH5FZ549010,V4,6,Aquamarine,Red,34043,15947,145,2020,TRUE,TRUE,32
JN8AE2KP0D9633826,V6,2,Pink,Pink,26580,17706,333,2017,FALSE,TRUE,24
1FTWW3DY0AE914003,V6,3,Blue,Puce,29562,17432,232,2019,TRUE,TRUE,31
1GYUKFEJ8AR641534,V4,18,Green,Maroon,33859,16144,22,2019,TRUE,TRUE,24
1G6DJ577290215426,V8,10,Orange,Red,27526,15882,325,2017,TRUE,TRUE,29
WBAVB735X7K846163,V6,9,Green,Maroon,29227,16871,366,2019,TRUE,TRUE,31
WAUAFAFL9EN793641,V4,11,Blue,Indigo,28668,18276,69,2020,TRUE,TRUE,30
19UUA9F74EA921549,V6,24,Turquoise,Teal,32797,18012,88,2018,TRUE,TRUE,15
JHMZE2H56DS486634,V4,11,Violet,Goldenrod,32129,18967,8,2019,FALSE,TRUE,41
WAUBNAFB9BN958551,V8,7,Orange,Orange,32281,19749,76,2019,TRUE,TRUE,17
2HNYD18904H314100,V8,24,Indigo,Fuscia,31856,17285,101,2020,TRUE,TRUE,32
WAUAH74F69N057644,V6,7,Goldenrod,Teal,28225,18140,150,2019,TRUE,TRUE,34
WBA3C3C50FP880126,V4,21,Goldenrod,Fuscia,27820,16115,227,2017,TRUE,TRUE,40
3C63DPKL4CG565070,V4,9,Orange,Khaki,26046,19720,105,2020,TRUE,TRUE,2
1GYS3RKJ5FR270303,V6,15,Red,Teal,31488,16134,35,2018,FALSE,TRUE,44
WAUNF78P97A672235,V6,24,Violet,Mauv,29307,19953,15,2020,TRUE,TRUE,41
1G6DH5E56D0212292,V6,3,Goldenrod,Teal,32732,17083,181,2018,TRUE,TRUE,23
WBAYM1C56DD168869,V8,17,Blue,Aquamarine,29464,16148,363,2019,TRUE,TRUE,2
JTDZN3EU8FJ200617,V6,25,Orange,Blue,27632,19194,192,2019,FALSE,TRUE,11
1FMCU5K38AK480986,V6,21,Purple,Pink,32395,15774,37,2018,FALSE,TRUE,28
3TMJU4GN1BM926943,V8,5,Mauv,Purple,31126,19612,206,2019,FALSE,TRUE,43
1C6RD6FP1CS379674,V6,11,Blue,Maroon,33399,16471,244,2020,TRUE,TRUE,21
1GD312CGXCF489745,V6,5,Mauv,Turquoise,25316,18891,322,2019,TRUE,TRUE,5
1G6YV36A565633940,V6,3,Mauv,Fuscia,28937,17341,203,2017,TRUE,TRUE,44
WBA3B1C52DF281593,V4,13,Yellow,Fuscia,27254,15550,148,2020,TRUE,TRUE,15
WAUUFAFHXAN973102,V6,10,Pink,Red,33680,16341,134,2018,TRUE,TRUE,47
3C4PDCDG4FT447163,V6,12,Turquoise,Blue,32583,15376,390,2017,TRUE,TRUE,25
SCFHDDAJ3CA890211,V8,2,Puce,Pink,27526,18745,300,2019,TRUE,TRUE,17
2G4WB52K811422695,V4,2,Goldenrod,Fuscia,32772,16676,282,2018,TRUE,TRUE,37
1GTC5LF95B8470101,V8,1,Maroon,Turquoise,32056,16176,9,2017,TRUE,TRUE,18
2HKRM3H37CH802015,V4,7,Pink,Mauv,28507,16185,228,2017,FALSE,TRUE,10
WBADT43472G785428,V6,9,Yellow,Puce,29847,18171,227,2018,FALSE,TRUE,44
1N6AA0EC5FN158301,V8,24,Green,Mauv,32488,19662,370,2018,TRUE,TRUE,22
ZFBCFACH7FZ738551,V6,24,Purple,Green,30844,15411,316,2017,FALSE,TRUE,34
WAUSF98E76A075130,V4,12,Puce,Violet,30976,16067,24,2019,TRUE,TRUE,41
1G4HP54K014993559,V6,11,Pink,Purple,34185,17474,311,2020,FALSE,TRUE,10
WBAUU3C5XBA278929,V8,6,Puce,Violet,26645,19934,296,2020,FALSE,TRUE,33
1G6AH5SX8D0171690,V6,25,Mauv,Mauv,32728,16837,143,2017,FALSE,TRUE,40
JN1CV6EK5FM796051,V8,23,Pink,Violet,34750,16189,301,2017,TRUE,TRUE,9
JA32X2HU8DU897122,V4,17,Orange,Yellow,31949,17646,352,2020,FALSE,TRUE,47
5J8TB185X8A936177,V4,22,Fuscia,Blue,25588,16988,122,2018,TRUE,TRUE,10
3VW1K7AJ7DM759730,V4,6,Blue,Aquamarine,31410,15555,377,2017,TRUE,TRUE,28
2T1KE4EE9DC705722,V6,8,Violet,Red,26569,16446,296,2018,FALSE,TRUE,17
SAJWA4FBXCL967520,V6,2,Crimson,Puce,28502,15855,101,2017,TRUE,TRUE,29
JM1GJ1T60E1441114,V8,23,Purple,Violet,26429,19448,21,2017,FALSE,TRUE,3
WBA3D3C51FK647690,V8,5,Aquamarine,Puce,27100,19917,68,2020,FALSE,TRUE,1
3GYFK62808G630922,V8,8,Indigo,Aquamarine,29950,15712,159,2019,TRUE,TRUE,29
WA1LMBFE5AD682331,V6,17,Red,Crimson,31194,18467,353,2017,FALSE,TRUE,4
WAUHF98P58A088280,V4,20,Fuscia,Khaki,32874,15684,218,2017,FALSE,TRUE,30
3D7TP2CTXAG191228,V4,9,Pink,Fuscia,31556,18305,332,2019,FALSE,TRUE,35
KMHCM3ACXBU020016,V4,2,Aquamarine,Puce,30612,15433,168,2019,TRUE,TRUE,47
1N6AA0CH2EN408686,V4,20,Pink,Orange,27291,17264,234,2020,TRUE,TRUE,34
WBAPM7C55AE758033,V6,20,Khaki,Green,28698,18029,3,2019,TRUE,TRUE,1
2HNYD2H27AH185079,V6,9,Maroon,Crimson,33602,17422,346,2017,TRUE,TRUE,34
2C3CDYBT3CH533049,V4,22,Aquamarine,Violet,31290,19105,175,2017,TRUE,TRUE,44
1G6AA5RX5F0855500,V8,24,Purple,Teal,26873,16748,28,2018,FALSE,TRUE,17
JTHCL5EF7F5971408,V6,13,Fuscia,Fuscia,27794,15824,323,2019,FALSE,TRUE,11
KNDJT2A25D7389478,V6,7,Goldenrod,Blue,30425,18182,271,2020,FALSE,TRUE,49
WDBSK7BA4CF678669,V8,20,Orange,Indigo,25813,18668,328,2018,TRUE,TRUE,40
1FMCU4K36AK249949,V6,4,Red,Aquamarine,32027,19956,311,2017,TRUE,TRUE,36
SAJWA4FC7EM494049,V6,2,Indigo,Indigo,33582,17123,150,2019,TRUE,TRUE,47
WAULD54B94N558123,V4,24,Red,Teal,26513,16546,248,2018,FALSE,TRUE,41
2C3CDZAT2FH426456,V4,24,Puce,Turquoise,25541,18359,142,2020,TRUE,TRUE,15
1FMJK1F59AE464344,V8,19,Purple,Pink,25732,15979,241,2017,TRUE,TRUE,21
WBA5A5C57FD047127,V4,22,Puce,Red,29635,16106,343,2018,TRUE,TRUE,39
WBAFB33521L366813,V6,22,Yellow,Indigo,31257,19697,111,2018,FALSE,TRUE,10
WP0AA2A9XFS571387,V8,24,Khaki,Crimson,31922,17878,204,2020,TRUE,TRUE,40
WAUNF78P56A998824,V4,9,Aquamarine,Yellow,31846,15337,27,2020,FALSE,TRUE,14
1GD12XEG4FF664994,V6,20,Orange,Purple,32145,19431,15,2020,TRUE,TRUE,9
WBAYM1C59FD731741,V4,16,Teal,Maroon,26736,17695,243,2019,TRUE,TRUE,49
1C3CDFCB0FD847317,V6,15,Pink,Crimson,31874,17388,151,2018,FALSE,TRUE,31
3C4PDDDGXDT673713,V8,12,Indigo,Violet,27499,17369,343,2020,FALSE,TRUE,33
1D7RW3BK4BS825543,V6,9,Khaki,Maroon,27817,18814,140,2018,FALSE,TRUE,7
1G6DL8E35D0399684,V8,24,Blue,Fuscia,25419,17372,58,2019,FALSE,TRUE,42
3VW1K7AJ7DM696239,V6,23,Maroon,Blue,33744,17870,100,2020,FALSE,TRUE,28
WAUML54B02N764029,V8,1,Turquoise,Purple,32988,15399,368,2017,FALSE,TRUE,38
WBA3A9G5XDN634017,V4,7,Maroon,Maroon,25718,15009,358,2018,FALSE,TRUE,28
4T1BF1FK5EU603849,V8,8,Indigo,Blue,27599,15703,340,2018,TRUE,TRUE,25
WBA3N7C59EK797145,V6,11,Mauv,Turquoise,29993,16814,21,2018,TRUE,TRUE,23
JN8AE2KP1D9908412,V6,6,Pink,Green,33712,15813,240,2020,FALSE,TRUE,3
2G4GL5EX8E9428531,V4,8,Orange,Red,32928,15436,369,2018,FALSE,TRUE,40
SCBLF34F52C238832,V4,15,Indigo,Green,27645,18041,99,2019,TRUE,TRUE,23
WBADS33443G461092,V8,1,Turquoise,Fuscia,30767,17729,161,2020,FALSE,TRUE,45
WAUED54B31N047012,V6,13,Mauv,Green,29558,16096,126,2018,FALSE,TRUE,13
3N1CN7APXFL042693,V4,2,Pink,Maroon,30127,17589,45,2019,TRUE,TRUE,31
1YVHZ8BH4D5411303,V8,15,Red,Aquamarine,27354,18085,242,2017,FALSE,TRUE,1
3D7JV1EP0BG165892,V4,5,Goldenrod,Teal,28385,19382,165,2018,TRUE,TRUE,44
SCBLF34FX3C488830,V8,14,Turquoise,Orange,28215,18073,119,2020,FALSE,TRUE,38
2T1BPRHE5EC074438,V8,4,Green,Yellow,31603,19131,87,2019,TRUE,TRUE,33
1G4GE5G37EF656354,V6,20,Mauv,Yellow,33046,17268,261,2017,FALSE,TRUE,41
3N1AB7AP4FY024211,V8,17,Aquamarine,Fuscia,33516,19746,214,2017,FALSE,TRUE,42
JM3KE2BE8F0295699,V4,3,Indigo,Purple,26192,15795,291,2018,TRUE,TRUE,29
WAUUL78E68A635308,V6,19,Goldenrod,Orange,27627,16102,67,2018,TRUE,TRUE,13
5UXFE4C54AL513177,V4,25,Mauv,Blue,28378,19062,31,2020,FALSE,TRUE,1
3VW1K7AJ5DM509449,V8,2,Turquoise,Yellow,28969,15858,25,2018,FALSE,TRUE,42
WBAKG7C53DE047923,V8,12,Turquoise,Goldenrod,31963,17743,89,2018,FALSE,TRUE,33
1G6DP577770258736,V8,6,Maroon,Purple,31015,18437,286,2019,TRUE,TRUE,37
1G6AM5S36F0382625,V6,25,Khaki,Puce,29528,18560,206,2019,TRUE,TRUE,33
WA1WKBFP8AA205155,V4,15,Violet,Fuscia,26322,18281,174,2018,TRUE,TRUE,10
1FM5K7B82FG396470,V4,2,Mauv,Red,25416,17984,310,2020,FALSE,TRUE,7
1FTEX1C82AK173739,V8,18,Purple,Indigo,34196,17096,222,2017,TRUE,TRUE,1
3D73M4EL8BG058227,V8,23,Goldenrod,Mauv,32448,16817,324,2020,FALSE,TRUE,17
SCBGU3ZA5EC413508,V4,3,Khaki,Khaki,29573,19988,385,2018,TRUE,TRUE,6
WA1WMAFE0FD167350,V6,22,Khaki,Aquamarine,29129,19660,232,2019,FALSE,TRUE,29
3C4PDCAB3FT817494,V6,20,Goldenrod,Blue,29268,19507,220,2019,FALSE,TRUE,17
2G4WD582091760878,V4,21,Aquamarine,Turquoise,25377,15936,399,2018,FALSE,TRUE,14
WBAPH53549A609561,V8,5,Crimson,Crimson,28583,19812,269,2020,FALSE,TRUE,45
JH4DC54873S672375,V4,4,Red,Green,30229,18750,334,2017,FALSE,TRUE,37
1G6AB5R37E0756265,V8,20,Crimson,Blue,28768,19006,292,2019,FALSE,TRUE,12
5FPYK1F21DB314573,V8,20,Crimson,Yellow,32283,18969,257,2017,FALSE,TRUE,37
3C4PDCBB0CT528678,V4,4,Puce,Khaki,34385,16626,328,2017,TRUE,TRUE,35
WBAKB0C52AC395578,V8,19,Blue,Yellow,28109,19872,261,2020,TRUE,TRUE,14
3FA6P0LU2DR158629,V6,3,Orange,Indigo,32569,15382,376,2017,FALSE,TRUE,3
WAUMF78K09N346321,V8,3,Turquoise,Violet,30297,18774,257,2019,TRUE,TRUE,7
19XFB2F50DE532798,V6,3,Turquoise,Aquamarine,27457,18854,315,2017,FALSE,TRUE,4
WAUHGAFC8CN489208,V4,12,Turquoise,Green,31613,16903,244,2017,TRUE,TRUE,50
WBAFZ9C51DD623618,V6,16,Orange,Indigo,26957,16836,77,2019,TRUE,TRUE,25
2T1BURHE6FC684942,V4,1,Mauv,Mauv,30970,17374,144,2017,FALSE,TRUE,47
WAULF78K99N826191,V8,1,Fuscia,Green,33198,19967,19,2019,FALSE,TRUE,39
WAUMGAFL6AA592680,V6,11,Maroon,Fuscia,30395,15794,379,2019,FALSE,TRUE,35
JTHBE1D22E5858803,V8,7,Crimson,Indigo,28737,15614,374,2019,TRUE,TRUE,29
2T2BC1BA8FC136253,V6,7,Turquoise,Violet,28165,19429,102,2019,FALSE,TRUE,8
1C4SDJCT2CC552806,V8,9,Crimson,Khaki,26861,19944,346,2019,FALSE,TRUE,24
3D7TT2HT8BG523186,V8,16,Maroon,Fuscia,34538,18473,233,2020,TRUE,TRUE,13
WVWAA7AJ6CW138144,V6,22,Purple,Yellow,25152,15436,304,2020,TRUE,TRUE,32
3N1BC1AP6AL000223,V6,8,Turquoise,Aquamarine,29400,15604,153,2019,TRUE,TRUE,20
WAUFFAFM4CA477602,V4,10,Blue,Fuscia,32489,19443,47,2020,TRUE,TRUE,34
3FADP0L31AR447480,V4,1,Puce,Orange,31290,16759,61,2017,FALSE,TRUE,20
1YVHZ8BA1A5189480,V6,18,Crimson,Teal,34637,17494,160,2019,TRUE,TRUE,29
5TDBKRFH7FS112563,V6,14,Indigo,Pink,31303,17020,289,2019,FALSE,TRUE,45
WA1WKBFP7AA750070,V6,5,Puce,Fuscia,25752,17138,63,2017,TRUE,TRUE,47
WBANU53569B467114,V6,9,Maroon,Indigo,30366,19000,103,2020,TRUE,TRUE,10
WAUAFAFH7DN254316,V8,2,Mauv,Fuscia,34353,19121,82,2017,TRUE,TRUE,36
WAUVT68E33A981694,V6,20,Red,Khaki,25106,15546,197,2019,TRUE,TRUE,42
JN8AS1MU0BM566385,V6,5,Red,Aquamarine,28580,19708,216,2018,TRUE,TRUE,32
WAUSF98E17A925853,V8,18,Mauv,Fuscia,32480,19776,256,2019,FALSE,TRUE,17
WVGEF9BP8ED621923,V4,16,Teal,Fuscia,29703,18065,134,2017,TRUE,TRUE,16
1GD312CG7DF533122,V4,4,Fuscia,Indigo,27416,15684,351,2018,FALSE,TRUE,39
WAUDG98E36A956994,V4,5,Purple,Orange,29059,15305,258,2017,FALSE,TRUE,33
WBAAV53411F891669,V6,11,Pink,Puce,29317,19757,256,2017,TRUE,TRUE,22
WBAVA33548K623789,V8,1,Blue,Violet,33894,15554,142,2019,FALSE,TRUE,12
JH4CW2H50DC281436,V8,8,Teal,Blue,26068,15937,372,2017,TRUE,TRUE,24
WBA3C3C57FP997895,V8,10,Yellow,Blue,32655,18070,242,2019,FALSE,TRUE,39
WAUGFAFR4CA938653,V4,11,Violet,Violet,33048,17661,343,2019,TRUE,TRUE,40
5GAKVBKD4DJ020095,V8,16,Green,Mauv,29002,19610,388,2020,FALSE,TRUE,17
WP0AD2A73EL252296,V6,24,Indigo,Orange,34448,16001,166,2017,TRUE,TRUE,22
KNAFX6A82F5337775,V8,17,Indigo,Goldenrod,26655,15871,384,2018,FALSE,TRUE,17
3GYFNCEY3AS734907,V6,6,Fuscia,Goldenrod,33566,19025,116,2020,FALSE,TRUE,12
WBANV1C59AC417053,V6,8,Fuscia,Pink,26434,17941,313,2017,TRUE,TRUE,16
1B3CB1HA5AD300557,V4,5,Orange,Green,33854,16377,66,2020,FALSE,TRUE,47
1G4GD5GD0BF007356,V4,18,Teal,Goldenrod,30591,16892,135,2019,TRUE,TRUE,27
WBAHL83536D287297,V8,6,Crimson,Fuscia,31401,19574,191,2018,TRUE,TRUE,30
1GYS3GEF8DR441943,V6,5,Orange,Crimson,30340,19344,2,2019,FALSE,TRUE,13
JN8AZ2NC6E9130526,V8,23,Teal,Mauv,28229,15344,364,2018,FALSE,TRUE,47
1G6KA5EYXAU921625,V6,11,Orange,Khaki,28522,17952,183,2019,TRUE,TRUE,2
TRUTC28N551987122,V6,23,Maroon,Pink,32002,16098,42,2020,TRUE,TRUE,15
5FNRL5H27BB326903,V4,10,Maroon,Green,33924,17949,147,2019,FALSE,TRUE,50
JTDBT4K30CL485936,V8,10,Crimson,Crimson,25350,19876,47,2019,TRUE,TRUE,47
1GKS1AEC1FR646154,V6,10,Violet,Fuscia,25646,16112,185,2017,TRUE,TRUE,9
WBAPK535X9A065455,V8,2,Blue,Green,30560,17423,150,2019,FALSE,TRUE,50
1C4RJEAG6EC407033,V8,9,Red,Teal,33009,18110,253,2017,FALSE,TRUE,38
WAUVT68E35A735618,V6,1,Yellow,Purple,25826,18996,355,2018,TRUE,TRUE,27
JN1AZ4EHXAM836685,V6,16,Green,Violet,31997,16494,144,2019,TRUE,TRUE,16
JTHCL5EF0F5317348,V6,1,Turquoise,Puce,28181,16536,342,2018,FALSE,TRUE,4
WBASP2C55CC846924,V6,22,Blue,Green,32510,17136,292,2017,TRUE,TRUE,12
5BZBF0AA6EN646507,V4,5,Fuscia,Turquoise,27744,18694,212,2020,FALSE,TRUE,40
2V4RW3DG0BR187690,V6,5,Aquamarine,Indigo,34558,18949,230,2017,FALSE,TRUE,12
2G4GU5GV1D9304107,V8,6,Turquoise,Khaki,32049,16766,90,2017,FALSE,TRUE,17
2C3CDXFG5EH413828,V6,21,Violet,Yellow,34250,16855,30,2018,TRUE,TRUE,6
JN1AZ4EH8EM686789,V8,22,Mauv,Indigo,25040,19840,167,2020,TRUE,TRUE,28
4USBU33506L646968,V6,17,Yellow,Aquamarine,25658,17471,225,2017,FALSE,TRUE,14
1GTN2TEH3FZ646492,V8,8,Indigo,Aquamarine,31610,19987,101,2020,FALSE,TRUE,13
WP0AD2A76EL250736,V4,12,Yellow,Goldenrod,29370,19497,56,2017,FALSE,TRUE,48
1GD22ZCG6CZ824211,V8,16,Teal,Maroon,26883,16815,67,2018,TRUE,TRUE,3
JHMZF1C48DS678224,V6,25,Green,Fuscia,25519,15271,279,2019,TRUE,TRUE,1
WBALM73539E356487,V6,13,Red,Pink,28651,19050,218,2019,TRUE,TRUE,10
JM1CW2BL9F0892191,V6,22,Puce,Red,28824,18052,133,2018,FALSE,TRUE,10
4T1BD1EBXFU547495,V8,23,Red,Orange,27842,17584,242,2020,FALSE,TRUE,35
WAUMGBFL1DA190558,V4,23,Fuscia,Indigo,28462,16922,215,2018,FALSE,TRUE,28
1GYS4DEF0ER867526,V6,15,Crimson,Purple,26747,15418,351,2019,FALSE,TRUE,11
1G4GE5EV1AF783745,V4,17,Red,Purple,26519,19130,94,2018,FALSE,TRUE,47
3C6TD5DTXCG916016,V4,4,Green,Khaki,34093,18476,126,2020,TRUE,TRUE,32
WAULC68E92A950522,V6,5,Puce,Purple,29241,15881,186,2020,FALSE,TRUE,27
WBABN334X3J882705,V8,17,Orange,Yellow,30424,15487,217,2017,TRUE,TRUE,6
1G6DU6EV6A0266866,V6,23,Yellow,Blue,26473,18672,318,2018,FALSE,TRUE,48
2B3CK5CT4AH882203,V8,25,Orange,Teal,32159,15639,253,2020,FALSE,TRUE,43
2T1KE4EE1DC487291,V6,10,Purple,Turquoise,29983,15232,148,2018,TRUE,TRUE,4
SCFBF04B08G508105,V4,20,Blue,Puce,26253,18465,168,2019,FALSE,TRUE,47
WAUFFAFL9BA510342,V8,18,Indigo,Orange,30807,15908,32,2019,TRUE,TRUE,27
1D7CW3BK1AS511787,V8,19,Puce,Green,28332,19932,296,2019,TRUE,TRUE,33
2GKALMEK9D6788209,V8,21,Purple,Aquamarine,33448,15886,320,2019,FALSE,TRUE,13
2HNYD2H23DH131251,V6,22,Purple,Purple,27123,17320,5,2017,TRUE,TRUE,27
2HNYD28267H535259,V4,23,Puce,Aquamarine,30031,18478,152,2017,FALSE,TRUE,14
3FADP0L38BR081017,V4,4,Khaki,Violet,31501,16063,18,2018,TRUE,TRUE,42
SCBZU25E01C100145,V6,22,Fuscia,Indigo,31923,17269,394,2020,FALSE,TRUE,13
WBALL5C53CJ998763,V8,15,Turquoise,Indigo,30902,16085,2,2020,FALSE,TRUE,1
TRUUT28N951232804,V4,8,Yellow,Crimson,29026,18815,359,2019,FALSE,TRUE,16
1GYFC26249R255758,V6,9,Indigo,Puce,31847,16326,326,2018,TRUE,TRUE,14
YV1902MDXF1522907,V4,3,Turquoise,Orange,32109,15982,210,2017,FALSE,TRUE,37
1FTWF3D54AE722797,V8,17,Orange,Mauv,29654,15701,109,2020,TRUE,TRUE,13
19XFA1F26AE388107,V6,10,Orange,Crimson,32059,17101,328,2018,FALSE,TRUE,33
1C4SDJET6CC069879,V6,6,Puce,Aquamarine,32795,17310,37,2020,FALSE,TRUE,35
WBAUN13588V957505,V8,16,Aquamarine,Maroon,31158,16124,281,2017,FALSE,TRUE,50
YV4952BZXE1204321,V6,7,Crimson,Mauv,30049,16773,117,2019,FALSE,TRUE,31
5BZBF0AA0FN753750,V6,24,Khaki,Puce,30996,15118,322,2018,TRUE,TRUE,6
3GYFK66NX3G404413,V8,24,Crimson,Yellow,30079,16338,62,2020,TRUE,TRUE,27
JM1NC2JF6B0520850,V6,10,Pink,Violet,30117,15297,339,2017,TRUE,TRUE,48
1G6AL1R39F0619383,V4,14,Orange,Indigo,28231,19429,193,2020,FALSE,TRUE,32
19XFB4F27DE943651,V6,8,Orange,Turquoise,25833,17298,141,2018,FALSE,TRUE,9
WAUBF98E58A132637,V8,18,Blue,Maroon,33229,18072,106,2019,TRUE,TRUE,3
1N6AA0CJ7EN388731,V4,12,Fuscia,Purple,32216,16788,38,2020,FALSE,TRUE,33
1FTMF1CW4AF283780,V8,16,Khaki,Teal,34696,17186,267,2020,FALSE,TRUE,7
1N6AF0KX6FN964981,V8,3,Violet,Blue,27335,16375,244,2019,FALSE,TRUE,44
1N4AL2AP7CC444102,V6,5,Green,Maroon,27785,18900,36,2020,TRUE,TRUE,45
1G6AJ5S32E0732176,V4,3,Goldenrod,Pink,33608,19424,370,2017,TRUE,TRUE,37
JTDKDTB37E1237270,V6,3,Purple,Crimson,33782,15102,293,2018,FALSE,TRUE,19
1N6AF0KX2EN078607,V6,11,Aquamarine,Teal,32170,15258,39,2018,FALSE,TRUE,47
WAUSH78E06A946626,V8,3,Goldenrod,Mauv,31768,19347,359,2019,FALSE,TRUE,4
WAUWFBFL7CA772626,V6,4,Goldenrod,Teal,25400,18268,333,2020,TRUE,TRUE,40
KNADM5A38F6169245,V8,9,Green,Violet,34972,17232,298,2019,FALSE,TRUE,25
5J8TB2H51CA497384,V4,17,Aquamarine,Violet,34628,18222,266,2019,TRUE,TRUE,19
1G6DJ577980435192,V8,6,Pink,Violet,26508,17753,100,2019,TRUE,TRUE,13
1FTSW2B5XAE247989,V6,11,Indigo,Green,34424,15649,321,2018,FALSE,TRUE,48
WP0AB2A81CU550822,V4,1,Maroon,Teal,32826,16538,231,2020,TRUE,TRUE,50
1FAHP3E24CL523766,V8,25,Maroon,Violet,28640,19346,144,2019,FALSE,TRUE,28
1GYFC23249R510672,V8,20,Teal,Orange,27795,15357,311,2020,FALSE,TRUE,47
JN8AF5MR8FT487159,V6,7,Orange,Pink,32673,19802,231,2019,FALSE,TRUE,36
WUAAU34249N773336,V8,17,Purple,Goldenrod,32605,18939,227,2018,FALSE,TRUE,41
WUAGL78E56A576543,V4,13,Pink,Mauv,33344,15695,113,2018,TRUE,TRUE,7
WAUSG74F89N465733,V4,10,Violet,Orange,27252,19087,75,2017,TRUE,TRUE,26
5BZBF0AA6FN856896,V6,14,Maroon,Blue,29854,17314,335,2018,FALSE,TRUE,37
