sales_type_id,vehicle_id,employee_id,customer_id,dealership_id,price,deposit,purchase_date,pickup_date,invoice_number,payment_method,sale_returned
2,221,363,1008,33,66029.6,5195,12/22/09 18:53,1/4/10 18:53,1392412021,jcb,
2,222,375,257,6,90934.37,10084,5/1/18 19:01,5/11/18 19:01,1427482179,jcb,
1,223,573,407,8,58993.3,14897,1/30/19 12:13,2/28/19 12:13,6833735697,diners-club-carte-blanche,
1,224,696,644,19,30347.59,12410,8/12/17 19:08,9/2/17 19:08,9525600696,americanexpress,
2,225,468,572,15,56767.73,14096,9/10/11 7:02,9/21/11 7:02,2378292589,maestro,
2,226,516,56,22,18472.59,11063,2/20/17 22:00,2/22/17 22:00,9677267582,jcb,
2,227,860,756,7,99778.1,8784,5/13/10 6:54,5/14/10 6:54,1942929757,china-unionpay,
1,228,620,181,27,37735.1,16714,1/22/07 0:22,2/15/07 0:22,6129569866,bankcard,
2,229,747,934,29,23384.02,9202,11/3/19 14:27,12/1/19 14:27,6286712895,jcb,
2,230,67,699,24,87095.31,16367,10/5/17 4:58,10/10/17 4:58,7986504463,jcb,
2,231,240,894,29,78729,8428,2/4/07 18:07,2/11/07 18:07,8155278301,jcb,
1,232,154,1064,20,35741.76,3575,5/23/19 6:53,6/16/19 6:53,5188557517,mastercard,
1,233,697,924,9,38734.81,2109,9/19/09 7:48,9/26/09 7:48,6183579246,jcb,
2,234,837,654,48,83823.31,8357,5/22/14 5:38,5/28/14 5:38,9797862623,mastercard,
1,235,101,247,3,49042.89,14192,6/23/13 6:36,6/27/13 6:36,4652187181,jcb,
1,236,5,9,25,72736,6732,9/19/09 11:34,9/20/09 11:34,3811173499,jcb,
1,237,128,1038,10,85615,4666,8/14/07 18:32,8/23/07 18:32,5373046760,visa-electron,
2,238,163,75,31,65972.42,10539,10/20/12 22:50,11/7/12 22:50,1639628835,bankcard,
2,239,755,948,50,43595.14,16586,3/19/18 9:26,3/23/18 9:26,3119089575,visa-electron,
2,240,32,1038,7,24478.29,13816,8/24/11 22:14,9/4/11 22:14,1471473732,solo,
2,241,924,742,17,72578.01,17497,3/29/08 1:35,4/20/08 1:35,6870357277,jcb,
2,242,311,402,22,39196.95,12693,9/24/10 1:38,10/10/10 1:38,5624322100,switch,
1,243,540,925,26,65199.12,17113,6/3/05 13:06,6/27/05 13:06,258616741,jcb,
2,244,629,1020,5,27326.33,10478,4/12/20 3:43,4/13/20 3:43,1182213189,jcb,
1,245,285,708,41,79030.9,1133,7/17/12 5:44,8/13/12 5:44,9538884337,laser,
2,246,305,256,30,65053.66,10480,7/6/15 4:05,7/23/15 4:05,8434781875,jcb,
1,247,931,254,43,68933.93,7404,9/3/07 13:09,10/2/07 13:09,1132302544,visa,
1,248,309,41,19,56338.55,4850,4/21/08 4:58,5/17/08 4:58,228274036,maestro,
1,249,676,46,1,57923.8,11984,6/12/19 23:52,6/30/19 23:52,7078447735,diners-club-enroute,
1,250,43,107,6,20237.53,7036,11/16/05 13:14,12/15/05 13:14,1365134520,jcb,
2,251,490,1088,34,93916.57,8778,4/7/15 0:22,4/24/15 0:22,7669056118,diners-club-carte-blanche,
2,252,496,686,37,59283.31,13933,1/21/07 12:07,2/11/07 12:07,5787098889,jcb,
1,253,507,913,41,71438.42,3053,11/27/05 17:11,12/5/05 17:11,310202035,china-unionpay,
1,254,180,783,3,32902.27,5504,11/24/14 16:32,12/10/14 16:32,9902323820,visa-electron,
2,255,296,1012,8,21514.47,10117,8/2/12 11:19,8/4/12 11:19,4168675092,jcb,
1,256,692,923,42,83001.51,3278,2/1/16 0:44,2/8/16 0:44,7791091127,jcb,
1,257,350,1088,36,19560.43,3460,3/27/11 11:46,4/3/11 11:46,5430135933,visa-electron,
1,258,324,319,32,78825.52,10320,1/28/07 20:11,2/17/07 20:11,7164113807,maestro,
2,259,149,967,37,51070.97,12499,6/2/19 7:46,6/20/19 7:46,5356365276,maestro,
1,260,722,786,48,67206.3,17279,11/14/08 9:08,12/4/08 9:08,1981016821,jcb,
1,261,823,9,13,65116.34,13287,10/3/14 0:05,10/20/14 0:05,552726788,jcb,
1,262,675,317,48,28201.44,4355,11/21/14 3:46,12/16/14 3:46,9493559424,bankcard,
1,263,853,1078,32,51669.82,13866,3/17/06 13:11,4/14/06 13:11,5446134494,bankcard,
1,264,593,747,23,95588.13,2036,3/28/19 8:59,4/12/19 8:59,4052694112,visa-electron,
2,265,772,719,27,21185.35,17962,5/10/14 8:57,5/27/14 8:57,2406673014,maestro,
2,266,373,766,3,51325.44,4569,2/7/09 3:16,2/21/09 3:16,2470980887,jcb,
2,267,262,9,7,81230.69,13937,8/2/10 10:00,8/24/10 10:00,9830988716,jcb,
1,268,121,224,7,52072.51,3360,11/29/11 12:02,12/8/11 12:02,1962077209,jcb,
1,269,456,926,30,77339.47,6679,6/20/06 21:48,7/5/06 21:48,6265073826,visa,
2,270,570,1098,6,91153.34,611,9/22/11 19:06,9/24/11 19:06,5027710852,maestro,
2,271,1,130,47,39363.83,5054,12/20/09 2:25,1/19/10 2:25,238408558,jcb,
2,272,654,1098,41,76462.9,12486,7/23/10 0:10,8/14/10 0:10,3788213140,jcb,
1,273,648,727,22,73566.7,3200,6/21/16 23:05,7/10/16 23:05,5441395796,jcb,
2,274,870,1038,9,65662.67,4266,10/27/07 12:05,11/6/07 12:05,6016299219,maestro,
1,275,174,314,45,85785.01,8770,6/16/13 23:32,6/28/13 23:32,4261582333,jcb,
1,276,174,1048,41,39784.48,15658,9/29/14 6:13,10/2/14 6:13,7905825159,jcb,
1,277,25,921,6,35068.72,2312,3/13/14 1:46,3/31/14 1:46,5724291398,jcb,
2,278,275,569,22,93213.44,815,7/17/14 10:24,7/22/14 10:24,4554075109,visa-electron,
1,279,258,37,13,22175.43,7727,3/7/19 9:24,3/13/19 9:24,7575747745,visa,
2,280,435,205,35,27033.9,13725,5/21/08 22:52,5/31/08 22:52,8626721919,switch,
2,281,1000,900,50,99678.35,13610,8/31/07 0:39,9/23/07 0:39,5768965785,maestro,
2,282,4,865,16,92197.1,5353,3/22/15 8:43,4/16/15 8:43,8239786502,jcb,
1,283,336,932,32,22363.88,12749,12/7/15 1:12,1/2/16 1:12,3402665212,china-unionpay,
2,284,110,443,37,69557.84,5941,6/8/06 22:23,7/2/06 22:23,9091491701,switch,
1,285,4,179,25,89086.44,16869,7/10/09 4:38,7/12/09 4:38,4014397289,switch,
2,286,518,1100,7,28916.69,8501,8/30/11 14:43,9/7/11 14:43,2663685062,jcb,
1,287,103,1,9,84303.73,1215,6/17/09 10:01,7/8/09 10:01,8392084551,jcb,
1,288,83,826,26,84319.92,11831,5/18/15 10:43,5/31/15 10:43,5583218061,jcb,
2,289,364,476,34,64947.37,13122,2/15/16 23:56,2/28/16 23:56,586622160,jcb,
2,290,394,349,4,54160.66,2501,7/19/10 11:16,8/6/10 11:16,6536101553,switch,
1,291,813,1058,39,29211.92,9820,7/11/06 17:21,7/26/06 17:21,9308178112,mastercard,
2,292,293,250,48,33090.32,6447,11/7/08 3:19,11/16/08 3:19,9485068190,jcb,
2,293,252,96,2,98383.27,8481,1/11/17 6:49,1/15/17 6:49,6111545361,mastercard,
1,294,954,85,3,94965.62,10916,11/5/13 5:49,11/22/13 5:49,9291870447,americanexpress,
1,295,816,353,3,98934.25,15175,12/12/19 2:47,12/30/19 2:47,6703795878,maestro,
1,296,779,111,50,88891.19,7641,11/18/13 15:28,12/10/13 15:28,8993112584,jcb,
1,297,989,887,43,20822.67,2224,10/7/17 5:32,10/31/17 5:32,5075322298,jcb,
2,298,90,189,9,64394.87,7098,5/20/06 11:13,6/2/06 11:13,2503600530,jcb,
2,299,90,741,21,21333.97,8896,1/19/19 17:08,1/21/19 17:08,7314928290,jcb,
1,300,891,723,10,96537.73,8191,2/3/18 0:02,2/28/18 0:02,6665211444,jcb,
2,301,923,444,16,76013.64,3255,9/8/12 21:21,9/25/12 21:21,4538151300,jcb,
2,302,488,488,20,90385.22,2572,11/4/07 11:35,11/7/07 11:35,6010583608,switch,
2,303,316,390,31,89135.38,6426,11/13/07 18:44,12/1/07 18:44,618449248,jcb,
2,304,259,96,40,35984.13,15527,9/25/06 17:41,10/22/06 17:41,3734063000,visa,
1,305,690,72,36,81936.04,3710,2/13/10 3:24,3/15/10 3:24,6491503968,jcb,
2,306,343,312,40,44566.05,5797,8/16/15 6:29,9/7/15 6:29,5577041767,diners-club-international,
1,307,199,504,28,62074.97,11377,4/9/18 0:43,4/14/18 0:43,5992156879,diners-club-enroute,
1,308,675,297,6,38330.06,11103,9/16/05 16:17,9/23/05 16:17,5338967685,diners-club-international,
2,309,848,157,23,38281.78,2841,7/15/16 1:45,8/14/16 1:45,6167894027,jcb,
1,310,499,937,49,18195.02,10739,4/4/07 21:17,4/12/07 21:17,6629673751,bankcard,
2,311,739,537,42,92942.48,6110,5/12/15 20:10,5/18/15 20:10,249454092,mastercard,
2,312,904,628,29,60606,5573,9/30/07 16:28,10/7/07 16:28,9501074307,jcb,
2,313,385,689,45,64853.23,7370,11/15/14 15:32,11/30/14 15:32,4442508658,visa-electron,
2,314,552,835,45,22406.15,3482,3/24/07 17:25,4/22/07 17:25,4647168158,maestro,
1,315,653,918,39,58460.38,3545,9/29/11 14:33,10/25/11 14:33,4995849025,jcb,
2,316,313,934,28,94545.81,15772,10/29/06 2:12,10/31/06 2:12,7411522643,mastercard,
2,317,588,873,27,81652.69,10573,8/12/15 21:14,9/6/15 21:14,3931405427,switch,
2,318,968,85,36,46949.18,12087,7/28/12 20:14,8/7/12 20:14,1374002887,jcb,
2,319,220,1081,40,75429.34,11460,10/13/12 1:39,10/21/12 1:39,8999051366,jcb,
2,320,384,752,5,39227.42,9333,12/15/09 8:09,1/7/10 8:09,7476026918,maestro,
1,321,404,875,47,40438.19,3445,6/25/16 12:36,7/20/16 12:36,8835743435,jcb,
1,322,198,1045,30,78557.8,17959,12/2/13 5:21,12/8/13 5:21,8915057937,jcb,
1,323,770,590,5,20066.64,10299,2/18/16 7:49,3/4/16 7:49,1272561097,jcb,
2,324,50,503,30,60878.1,5948,9/17/11 7:26,10/15/11 7:26,5619362221,bankcard,
2,325,939,501,50,98021,9802,7/5/09 21:36,7/30/09 21:36,5124444541,jcb,
1,326,239,484,50,56071.33,13847,8/21/11 15:58,8/31/11 15:58,9139963373,jcb,
2,327,259,1077,33,65362.46,13358,2/22/08 20:10,3/7/08 20:10,2341443974,jcb,
2,328,154,127,21,88105.07,5902,9/15/09 22:36,9/19/09 22:36,4942549787,solo,
1,329,681,4,13,40755.23,13858,4/15/10 23:59,4/19/10 23:59,1035100770,jcb,
1,330,916,58,24,66648.93,5701,4/18/20 21:50,5/11/20 21:50,2174568276,jcb,
1,331,467,190,2,81776.67,12050,9/9/16 8:29,9/14/16 8:29,6859525541,jcb,
2,332,166,734,24,19713.02,1676,6/20/07 20:28,7/11/07 20:28,3252502992,jcb,
1,333,394,314,47,57926.69,12234,4/6/09 18:23,4/15/09 18:23,2432034600,jcb,
2,334,644,388,45,99002.14,17575,5/26/16 12:57,5/28/16 12:57,454451024,jcb,
2,335,255,1057,25,37949.01,13332,1/17/14 0:27,2/11/14 0:27,4498090233,maestro,
2,336,281,419,15,52502.2,6630,1/14/11 11:30,2/7/11 11:30,9827492012,jcb,
2,337,181,600,16,38483,17666,4/4/18 5:29,4/16/18 5:29,7468594511,mastercard,
1,338,48,959,15,47156.67,7327,11/9/15 2:05,11/27/15 2:05,4998589997,diners-club-enroute,
2,339,827,147,16,49959.16,13716,11/23/15 10:24,11/27/15 10:24,3739189762,americanexpress,
2,340,258,200,47,51646.25,15682,12/12/12 0:31,1/11/13 0:31,8859255120,diners-club-us-ca,
1,341,376,859,33,46332.87,735,11/7/11 13:21,11/24/11 13:21,1812120710,switch,
1,342,759,172,29,47013.35,11070,8/22/08 4:47,9/11/08 4:47,9168116128,visa-electron,
1,343,416,453,1,82479.41,1017,5/10/20 7:44,6/9/20 7:44,3762460043,diners-club-enroute,
1,344,559,70,50,70568.49,1668,12/4/17 1:34,1/2/18 1:34,6964617485,jcb,
2,345,745,145,17,33206.76,3173,5/17/13 6:49,6/16/13 6:49,9612638179,americanexpress,
2,346,309,264,5,81530.87,1404,9/2/08 13:57,9/27/08 13:57,3589600977,visa-electron,
1,347,150,23,44,58889.04,13275,1/29/09 0:33,2/9/09 0:33,9781899603,americanexpress,
1,348,357,1045,49,98182.15,1407,8/6/13 1:32,8/27/13 1:32,574820760,switch,
2,349,639,299,2,67737.99,8797,4/23/15 8:40,5/14/15 8:40,8458493640,switch,
2,350,85,257,11,64879.24,16639,10/21/06 17:18,11/14/06 17:18,6852268098,jcb,
2,351,136,635,40,67171.6,16145,3/16/17 23:04,4/11/17 23:04,8127957941,americanexpress,
1,352,998,35,39,68194.02,6849,11/24/07 11:43,12/3/07 11:43,250092816,mastercard,
2,353,230,763,11,87233.91,7920,11/26/16 4:44,12/13/16 4:44,7487693198,mastercard,
2,354,635,28,28,98553.92,11560,6/29/08 4:03,7/6/08 4:03,8057110961,china-unionpay,
1,355,877,545,16,88300.89,9246,4/15/11 8:52,5/7/11 8:52,7704987895,mastercard,
2,356,50,629,21,78672.65,13120,9/19/15 2:25,10/7/15 2:25,2308987421,americanexpress,
2,357,703,880,37,85545.06,12049,4/17/16 2:03,4/25/16 2:03,5113016144,diners-club-enroute,
1,358,91,398,17,40063.92,2055,12/15/07 4:48,1/10/08 4:48,8585141123,mastercard,
1,359,649,1042,12,34149.06,2969,11/17/05 1:42,12/16/05 1:42,8747189649,visa,
2,360,741,196,30,64686.35,16549,7/5/07 6:42,7/13/07 6:42,1399684914,diners-club-carte-blanche,
1,361,211,1100,40,29345.48,10062,12/21/11 11:57,1/11/12 11:57,9440015500,instapayment,
1,362,320,585,10,94455.37,17546,1/8/08 5:30,1/9/08 5:30,9809200196,jcb,
1,363,626,437,39,83527.67,12113,4/29/17 7:15,5/29/17 7:15,9827839667,jcb,
2,364,727,852,17,84113.71,4852,7/24/13 7:31,7/29/13 7:31,7964167251,instapayment,
2,365,294,509,17,19936.14,2759,12/28/07 0:11,1/10/08 0:11,4294268212,mastercard,
2,366,906,47,2,86739.74,13834,3/25/10 2:40,4/1/10 2:40,1458247716,jcb,
1,367,512,634,38,49507.86,4716,1/5/18 8:28,1/26/18 8:28,3838191838,diners-club-carte-blanche,
2,368,410,499,6,33513.9,7782,1/25/19 14:53,2/16/19 14:53,2862502421,diners-club-us-ca,
2,369,964,44,1,73992.22,14012,8/8/13 10:35,8/18/13 10:35,481676163,mastercard,
2,370,317,30,36,71761.85,10597,7/4/17 11:43,7/23/17 11:43,8193110226,diners-club-enroute,
2,371,130,222,48,75896.06,11193,5/25/20 11:20,5/28/20 11:20,6320312904,jcb,
1,372,188,1057,13,24759.3,14846,9/14/06 16:51,10/5/06 16:51,6743486205,switch,
1,373,761,738,44,33257.6,15689,6/17/16 22:19,7/5/16 22:19,5067745770,jcb,
2,374,36,670,6,84162.63,7012,10/27/13 10:48,11/2/13 10:48,7093617859,americanexpress,
2,375,477,900,11,70998.01,14315,1/19/15 10:46,2/11/15 10:46,3226072854,maestro,
2,376,702,636,18,87264.65,5114,3/30/15 19:39,4/14/15 19:39,457089911,china-unionpay,
2,377,593,518,42,79366.69,13106,11/28/10 12:28,12/9/10 12:28,9698756175,maestro,
2,378,758,425,8,61027.61,11754,6/1/17 23:12,6/19/17 23:12,5242419008,maestro,
2,379,429,769,16,29984.36,4825,2/11/11 22:20,3/13/11 22:20,36468029,mastercard,
2,380,814,290,13,60985.03,3658,8/25/09 15:55,9/9/09 15:55,9906721936,jcb,
1,381,889,328,17,53305.21,8363,2/14/20 18:13,2/15/20 18:13,2564055869,bankcard,
1,382,575,60,49,90584.14,15600,8/16/06 8:43,8/24/06 8:43,5925817907,jcb,
2,383,344,671,35,27342.7,7476,8/23/15 3:55,8/31/15 3:55,468120173,visa,
2,384,332,992,6,75936.23,16924,9/26/06 6:34,10/26/06 6:34,1773784323,china-unionpay,
2,385,366,515,2,24282.8,15724,11/11/17 23:30,11/26/17 23:30,5756355375,china-unionpay,
1,386,458,775,14,81009.48,11494,3/25/09 3:36,4/22/09 3:36,1985850575,mastercard,
1,387,687,584,20,88423.89,3802,6/23/05 2:11,7/8/05 2:11,7732860209,jcb,
1,388,220,149,33,47937.6,13448,9/24/07 5:25,10/24/07 5:25,2806057914,americanexpress,
2,389,447,916,25,43063.74,3963,12/30/16 17:22,1/3/17 17:22,6770677075,visa,
2,390,215,370,15,96198.77,11090,3/27/15 3:09,4/6/15 3:09,2123945528,visa,
2,391,912,461,36,32526.53,14404,2/9/13 5:53,3/6/13 5:53,4879204927,jcb,
2,392,505,311,8,60015.29,11691,2/6/10 23:35,2/14/10 23:35,8364137050,diners-club-international,
1,393,648,249,39,88812.31,10505,9/20/17 21:19,9/28/17 21:19,8103306657,jcb,
2,394,463,1000,2,83747.78,14450,5/16/19 16:38,6/6/19 16:38,558998372,americanexpress,
2,395,491,789,23,34425.63,2961,11/3/09 7:25,11/24/09 7:25,2568408774,americanexpress,
2,396,213,595,22,72445.11,8787,6/6/12 2:26,7/3/12 2:26,281532915,bankcard,
2,397,50,535,34,22431.96,12447,7/19/17 20:21,8/8/17 20:21,4764789108,jcb,
1,398,708,668,48,32157.73,5157,6/14/19 3:11,6/28/19 3:11,9109160647,diners-club-us-ca,
1,399,282,374,11,32864.23,1204,7/10/06 18:50,7/25/06 18:50,5849975543,jcb,
1,400,414,1056,13,29563.07,15770,8/22/14 21:24,8/28/14 21:24,4715444216,jcb,
1,401,528,1013,21,33183.32,15957,10/4/17 9:53,10/24/17 9:53,2010689291,maestro,
1,402,415,802,9,54165.56,14509,4/11/15 20:13,5/8/15 20:13,6912781292,china-unionpay,
1,403,79,447,20,36634.3,6889,7/21/11 5:11,8/20/11 5:11,8638518625,solo,
2,404,950,276,18,89390.84,4505,9/15/14 9:33,10/9/14 9:33,1905733461,jcb,
2,405,601,24,32,76396.02,4246,5/22/10 12:20,6/1/10 12:20,3762729743,visa,
1,406,120,585,16,57992.76,7945,9/23/13 13:40,10/21/13 13:40,4680776919,mastercard,
1,407,719,796,38,72011,10888,2/26/16 22:21,3/19/16 22:21,3296783695,jcb,
1,408,322,529,8,65930.01,14438,4/2/20 22:55,4/5/20 22:55,6421180,china-unionpay,
2,409,164,356,2,31055.05,16180,12/8/07 18:37,12/29/07 18:37,6922512472,visa-electron,
2,410,83,150,3,90168.47,4021,1/18/14 12:38,2/11/14 12:38,8630240407,jcb,
2,411,987,993,37,40338.35,16982,3/20/12 11:06,3/23/12 11:06,681195193,jcb,
1,412,402,955,20,77166.33,4316,3/26/06 14:05,4/23/06 14:05,6869356998,jcb,
2,413,196,924,48,28328.11,7540,8/10/14 11:12,8/23/14 11:12,6019691594,jcb,
2,414,688,221,34,98784.41,14037,10/24/07 11:23,11/11/07 11:23,8576908778,diners-club-enroute,
2,415,183,228,10,32783.18,5842,8/27/05 2:08,9/6/05 2:08,183250583,visa-electron,
2,416,950,993,1,57059.49,4831,10/4/19 16:56,10/10/19 16:56,6993933918,jcb,
2,417,852,709,48,88402.83,15609,9/4/13 22:05,9/14/13 22:05,8256248777,china-unionpay,
1,418,300,133,34,95910.67,4972,4/16/13 1:59,4/20/13 1:59,3464579328,americanexpress,
2,419,67,332,47,81909.78,7431,12/12/13 4:01,12/16/13 4:01,5953910037,maestro,
2,420,994,743,2,90157.54,1118,12/8/09 6:28,12/22/09 6:28,922034656,switch,
1,421,836,59,22,88175.78,10073,10/27/14 13:30,11/24/14 13:30,8999493326,americanexpress,
2,422,657,992,33,40693.27,1072,10/4/07 20:14,10/28/07 20:14,2874185248,jcb,
1,423,817,802,20,18030.46,17669,7/27/12 16:09,8/18/12 16:09,4352108715,laser,
1,424,813,190,29,29746.84,10912,10/1/17 2:36,10/30/17 2:36,4588030191,maestro,
1,425,743,528,28,38659.02,8362,2/10/08 3:36,2/11/08 3:36,5951323371,diners-club-enroute,
1,426,346,964,50,91158.48,16685,10/12/10 21:55,11/6/10 21:55,7931333136,visa-electron,
1,427,630,880,39,63827.83,5556,3/30/07 12:42,4/7/07 12:42,1257791737,switch,
2,428,408,931,42,22645.49,981,12/8/18 18:08,12/19/18 18:08,7230141117,jcb,
2,429,119,287,33,92475.57,6437,5/20/05 11:33,6/13/05 11:33,1710580712,jcb,
1,430,652,177,18,65222.21,3235,1/27/12 22:28,2/3/12 22:28,7116650008,jcb,
2,431,599,143,44,31316.57,837,5/29/07 13:45,6/1/07 13:45,7258343660,visa-electron,
2,432,363,303,5,89159.51,16977,11/15/15 20:28,11/23/15 20:28,4042092772,china-unionpay,
1,433,376,301,5,85177.47,9730,8/16/10 11:03,8/28/10 11:03,4658870878,jcb,
2,434,617,537,10,63116.07,9209,7/20/15 14:27,7/29/15 14:27,2815006952,mastercard,
2,435,239,239,16,46070.23,3726,7/26/16 21:01,8/17/16 21:01,6654781317,americanexpress,
1,436,348,608,27,39540.68,10552,5/9/18 9:06,5/20/18 9:06,4094849440,china-unionpay,
1,437,156,624,21,58051.89,11947,11/7/12 6:17,12/7/12 6:17,7781997700,maestro,
2,438,914,245,34,19000.32,6596,7/15/09 16:46,7/31/09 16:46,5819809319,diners-club-enroute,
1,439,264,228,26,31417.41,979,8/21/08 23:01,8/27/08 23:01,5991486476,laser,
1,440,696,356,29,61924.36,15482,5/7/06 17:47,5/16/06 17:47,8438181635,diners-club-enroute,
2,441,302,730,12,87161.15,7651,3/31/12 2:33,4/16/12 2:33,957525478,maestro,
1,442,487,325,32,81648.72,2105,6/26/06 3:53,6/30/06 3:53,4959347473,americanexpress,
1,443,914,792,12,81369.87,5547,9/10/06 1:41,9/16/06 1:41,2461778310,jcb,
2,444,284,586,34,95835.9,10896,2/1/16 5:05,2/9/16 5:05,4083639431,jcb,
2,445,820,603,1,39270.39,7794,1/5/18 14:47,2/4/18 14:47,2425440542,jcb,
2,446,178,379,44,70580.24,14705,6/17/14 5:35,7/6/14 5:35,4290019471,diners-club-enroute,
2,447,64,597,40,88351.08,9308,12/23/13 23:01,1/9/14 23:01,4418553509,jcb,
1,448,443,1072,42,22561.17,6899,10/25/12 1:40,10/28/12 1:40,7271070664,visa-electron,
2,449,209,266,32,40207.32,2252,8/14/10 3:29,8/19/10 3:29,456014462,diners-club-enroute,
2,450,611,438,32,85540.26,7932,2/17/09 15:05,3/13/09 15:05,2247100503,maestro,
2,451,203,578,44,53575.69,1608,3/24/07 20:29,4/2/07 20:29,3206759927,jcb,
1,452,403,827,16,51158.53,8188,6/25/17 9:47,7/11/17 9:47,3978894726,jcb,
1,453,630,681,9,19833.55,8621,4/11/19 23:59,4/18/19 23:59,5436554199,jcb,
1,454,651,25,38,32525.84,16865,10/12/16 11:18,10/26/16 11:18,563590769,mastercard,
1,455,744,1068,1,94120.45,7371,3/21/18 19:02,4/6/18 19:02,4893543296,visa-electron,
2,456,578,387,30,95586.78,17646,9/2/09 13:48,9/9/09 13:48,1535272120,jcb,
2,457,686,532,32,71507.41,6788,9/23/17 21:40,10/15/17 21:40,3385755727,jcb,
2,458,378,208,34,97618.16,14219,5/17/14 12:22,6/11/14 12:22,9578942699,jcb,
2,459,240,658,23,76836.52,17938,7/19/19 5:49,7/28/19 5:49,9456648109,visa-electron,
2,460,763,540,29,44344.2,6348,7/24/12 22:34,8/13/12 22:34,3045953492,jcb,
1,461,207,778,1,52511.89,16444,4/24/11 0:29,5/9/11 0:29,841336768,jcb,
1,462,906,703,49,95162.48,5516,11/11/13 7:47,11/12/13 7:47,2829761332,jcb,
2,463,478,956,28,44832.8,16001,5/22/16 2:42,6/14/16 2:42,4929520711,jcb,
2,464,912,934,34,66448.04,4935,5/30/12 4:27,6/19/12 4:27,1373415711,diners-club-carte-blanche,
1,465,676,173,47,85971.03,9058,12/31/16 12:08,1/9/17 12:08,4786675067,diners-club-us-ca,
2,466,68,819,3,89363.57,10640,6/29/06 15:59,7/19/06 15:59,3507563347,jcb,
1,467,366,406,6,48829.39,17001,5/15/13 21:55,6/1/13 21:55,3755629798,diners-club-us-ca,
2,468,101,361,12,48723.18,8195,6/19/18 0:31,7/10/18 0:31,6884856572,jcb,
2,469,508,966,19,93194.51,11525,12/26/18 20:32,1/12/19 20:32,7162343600,jcb,
1,470,255,491,13,26488.58,7184,12/12/10 1:25,1/4/11 1:25,4146371937,americanexpress,
2,471,998,157,43,54509.9,2780,7/15/06 21:01,8/13/06 21:01,1013621689,diners-club-carte-blanche,
1,472,537,681,21,50608.07,17184,11/10/11 0:57,12/3/11 0:57,2333237716,jcb,
1,473,105,28,33,64638.45,4660,1/24/15 18:08,2/6/15 18:08,7710467628,mastercard,
1,474,199,241,33,81968.11,8806,7/20/05 21:19,8/13/05 21:19,5682632818,diners-club-carte-blanche,
2,475,564,27,41,60993.35,4357,6/10/19 18:02,7/5/19 18:02,3446839089,americanexpress,
1,476,577,641,26,67985.63,17511,4/20/19 12:48,5/8/19 12:48,428956505,maestro,
1,477,678,724,7,55448.29,4447,1/21/20 6:13,1/24/20 6:13,1613281641,jcb,
2,478,474,125,49,49878.25,13631,6/6/18 17:50,6/26/18 17:50,2894360053,diners-club-international,
2,479,819,324,28,25721.4,15426,6/14/07 9:13,6/28/07 9:13,4174260796,jcb,
2,480,285,690,49,23606.76,5872,5/20/17 17:26,6/19/17 17:26,4067506120,mastercard,
2,481,655,821,13,78299.72,11894,4/18/14 18:36,5/5/14 18:36,9590359205,jcb,
1,482,428,365,36,50129.62,3436,1/6/17 12:44,2/1/17 12:44,2558868942,diners-club-carte-blanche,
1,483,398,974,31,73765.51,16167,1/17/11 23:02,2/12/11 23:02,57553432,switch,
1,484,951,1068,29,72644.58,8181,9/27/13 9:35,10/16/13 9:35,3705094165,jcb,
1,485,227,651,15,93845.38,4545,3/4/17 2:35,3/11/17 2:35,8466353038,china-unionpay,
1,486,270,79,43,22185.24,15336,11/12/12 14:10,12/1/12 14:10,8601716857,jcb,
2,487,405,276,6,45500,12941,9/28/18 7:18,10/20/18 7:18,4816648178,jcb,
1,488,106,1038,10,25663.2,6810,5/7/09 3:33,5/19/09 3:33,1228023964,jcb,
2,489,310,135,7,93925,5496,10/24/16 10:00,10/25/16 10:00,1687644721,mastercard,
2,490,718,688,30,18973.4,11626,3/19/06 4:49,3/27/06 4:49,5991239398,mastercard,
2,491,242,1076,3,60915.3,17268,10/18/09 11:15,11/9/09 11:15,1600654061,jcb,
1,492,426,242,7,21452.97,12923,5/2/20 12:30,5/26/20 12:30,1402948425,diners-club-international,
2,493,180,497,40,61041.8,1415,7/9/05 21:02,7/13/05 21:02,9185298581,jcb,
2,494,398,420,41,29394.33,7240,6/24/08 3:07,7/14/08 3:07,3258350086,visa,
2,495,583,869,18,24762.66,10567,11/8/13 21:17,11/29/13 21:17,626481244,maestro,
1,496,647,215,7,89712.61,4820,11/5/19 23:15,11/18/19 23:15,1329609905,jcb,
1,497,408,69,11,40126.71,3393,2/28/19 23:21,3/14/19 23:21,3264110881,instapayment,
1,498,404,111,33,95982.69,8796,7/7/05 5:28,7/11/05 5:28,8189055909,diners-club-carte-blanche,
2,499,360,134,23,23397.97,11513,7/12/14 22:45,7/18/14 22:45,5744355049,jcb,
1,500,210,450,2,99389.61,9346,1/9/12 19:06,2/3/12 19:06,2521809896,maestro,
